Array index 4 handles 458 plans starting at 1374
building_id, mean_temp, std_temp, pct_above_18, pct_below_15
2323, 11.342707695382941, 6.450976288104026, 20.515751406639534, 73.03193638343369
23246, 12.406184340003705, 7.405592464558575, 29.076416925264393, 64.71101055493861
2326, 13.361693287982801, 6.16105776172853, 26.00846564974837, 63.394842585729336
23269, 13.06096400044962, 7.168378698259313, 30.556341754550044, 62.12667511659673
2327, 16.8792473679829, 6.346130349370156, 50.70992794172198, 37.980947570302206
23278, 15.058703502719837, 7.142131657169982, 39.79274965022238, 51.20744372277137
2330, 16.48627171057668, 7.082801726842044, 49.64857037164022, 41.61395974123231
23317, 14.23747619708633, 6.508941137654985, 31.59786087159914, 57.77241459965765
23341, 14.23697182839746, 6.50704190429314, 31.393127723048526, 57.732921254265655
23344, 12.598205214681318, 5.9577227131771, 22.260590003869854, 64.3060558251223
23383, 12.663731805354939, 6.191101356418109, 25.337081523128035, 62.66905187835421
23384, 13.535028852561943, 6.386816949577977, 30.881470289960056, 57.43320156466668
23395, 15.154700429130388, 6.738998239537932, 40.916780607633655, 48.81810386781303
23399, 16.675576595819265, 6.700513470269281, 50.69356872635561, 39.748061495532724
23409, 16.958232921400914, 6.8593866282808165, 50.72598233543396, 39.66213203841381
23417, 13.254917061000096, 6.382930526468739, 27.44029826760518, 61.617330376370006
2342, 19.263722095696533, 5.935681346280682, 68.27186892801, 23.660134547975435
2343, 16.93114333706186, 6.957489701334375, 51.228730151786884, 39.903766239447094
23435, 14.537391411719133, 6.639895116007895, 35.55229314698455, 54.04545187621117
23444, 14.848255984599053, 6.74067529470688, 39.6513609971768, 50.56996750652532
23448, 12.919132956230785, 6.91384428530273, 29.01785138048094, 61.87833180591949
23451, 11.097391254798227, 6.223992474496132, 18.542956813326484, 74.17858784715649
23461, 10.667140021289313, 6.010111971286015, 15.642767541501717, 74.95071925451671
23516, 14.129820585469332, 6.868528720278181, 34.51854354275097, 55.41526345238221
23517, 13.958740897670586, 6.857601836071116, 33.90985214401721, 56.004935563476835
23520, 15.55887527111442, 6.969985117690622, 42.31708946534578, 48.05493519631984
23522, 16.521665466711127, 7.2037265395103, 49.54266538830297, 41.913710450623206
23534, 15.534394025944735, 6.970003534891465, 42.19966475788542, 48.18977766811031
23536, 16.512139799320664, 7.202556000028147, 49.48972602739726, 41.98715753424658
23553, 14.045989734599303, 6.76573212650762, 33.80139740868874, 55.643418515180585
23556, 13.893851034881468, 6.863410137101689, 33.74369854214921, 56.02993557428422
23562, 12.345395626471978, 6.8740299719125195, 26.056875920165602, 65.6984402847117
23566, 11.791662705611552, 6.771089753524747, 23.59642428867328, 69.03412187942875
23573, 16.4981774465232, 7.126832229057154, 51.52468513597442, 40.352484804056324
23585, 17.17843433052671, 7.32739837324416, 54.59824894120884, 37.73227077539871
23588, 14.885002772519258, 6.311214415557351, 34.72743399058471, 52.78365286211366
2359, 16.770768967577656, 6.978951835455042, 49.540418205548306, 41.79139707311655
23592, 12.46138750215068, 6.90379593303272, 26.087875505297365, 66.41126581944042
23593, 15.072397762735246, 7.222466532166054, 41.64019062748213, 49.03242111343779
23594, 16.15141651328667, 6.912330587393186, 46.63033952572256, 43.790401652075076
2361, 14.903604297515823, 7.554661999792826, 41.997664871379605, 50.665511656811425
2362, 13.961101715332976, 6.988929879335132, 33.86339048861093, 56.81565570490685
2363, 14.764681870031987, 7.216349274982078, 39.759544567857006, 51.03467494725108
2364, 15.52320277816113, 7.1394006511128465, 43.593172986186964, 46.87516253910226
2365, 14.746938260089584, 6.966394536565254, 38.69402985074627, 51.68234912394549
2366, 15.085067916179407, 7.315506908220099, 41.45433703281898, 49.570130189142716
23674, 14.19685045294506, 7.088916873005271, 35.26938522491443, 54.72064253564402
23676, 14.461398004787606, 7.422209221242611, 38.40908795169749, 53.86276984736301
2368, 15.355901194520975, 7.361008469090022, 43.439664957532585, 47.72711260714705
2369, 12.100362290287908, 6.995622271285445, 25.329058149977545, 67.809833857207
2371, 14.17004826668645, 6.7404008192983715, 34.599950745338916, 55.3238493966304
23711, 10.385482434990283, 6.657247661957917, 18.726439999508848, 75.6302108274702
23712, 10.259654089695779, 6.673128001356389, 18.473729123491406, 76.04656832866024
23713, 14.755361469388765, 7.336457189325107, 39.74504060710957, 52.71102383171349
23714, 14.073883184286881, 7.140654124653161, 36.59655193979445, 55.392024015510025
23716, 14.52589939978897, 7.226959353853044, 39.44712956542438, 52.701737681504405
23717, 14.385852086439705, 7.265931271653479, 37.46292422492116, 54.660880243945584
23718, 13.607509184758406, 7.673179197247672, 35.53282182438193, 58.570467088437205
23720, 13.12898175675495, 7.232657586223217, 31.337543156651936, 61.03647519722366
2376, 15.460010439918241, 6.540479661823183, 42.57595238439202, 46.39199086982274
23768, 16.485675976018708, 7.015752475995631, 48.845729882945776, 42.22980420975277
23769, 17.31403345988751, 6.95382022655757, 54.42682383870079, 37.136133313545486
2377, 13.303583413175845, 7.083203283915956, 31.8551084109024, 59.98968842316482
23770, 17.275030762423025, 6.963349526965708, 54.20446034784055, 37.41990513439294
23797, 14.943001094739197, 7.774812836069686, 42.32573548900079, 51.21653856347734
23799, 12.41356077520361, 7.063838320645477, 27.943175430527877, 64.84439674996167
2381, 11.376177001539087, 6.361110863327132, 20.198275862068964, 71.83908045977012
2382, 10.654976781864246, 6.016418096843913, 16.53678007983273, 76.52313919295146
2383, 10.743804666370734, 6.157508152286758, 17.531129624652873, 75.66626354922512
2384, 10.76527738959263, 6.1378681050986295, 17.461896035399814, 75.50619049747463
2385, 11.404624775510213, 6.377826768454818, 20.342349293440208, 71.39468758483719
2386, 10.73843336213294, 6.195284113147028, 17.707004956808127, 75.77262999146143
23865, 12.615359970001315, 6.596963620230763, 26.587358149224276, 65.02384737678855
2387, 10.760118539949751, 6.180170301252348, 17.635774953983987, 75.63258155367795
23871, 14.742395298583308, 6.668787945971494, 37.40756046633026, 52.09674612841483
2388, 10.580327748650479, 5.998378625394962, 16.012731224770437, 76.93186354966065
23887, 12.751137352064687, 6.565462761973844, 26.87127644344599, 64.57211448456617
2389, 18.12530759012881, 6.723003967403119, 58.759887005649716, 33.06120527306968
23901, 12.642705578189503, 6.592008430949835, 26.648363764664374, 64.94442974331834
2398, 16.98617296802043, 6.301883675325244, 52.56780660377358, 36.19693396226415
2401, 19.007786819471008, 6.742705645152693, 66.27841396728869, 27.4453789755033
24031, 12.910055213321648, 6.560866112184012, 27.151254876532054, 64.07258193105353
24033, 12.424966997714597, 6.541070992687281, 25.212010571340628, 66.68011080802827
2404, 17.115861664159375, 6.29137463003288, 53.617584206777245, 34.84504143911898
24042, 12.291896520580394, 6.809497032167673, 25.390883626177747, 67.42169595110772
24062, 15.863992482608607, 7.0877628935809796, 44.79917470918, 46.38460181075321
24083, 17.11797691356099, 6.967773198336506, 52.82810168337828, 38.33874388040945
24097, 15.425213075465125, 6.9943428092893365, 42.62109406378023, 48.09301951964014
2410, 18.887650790661393, 6.355246939867412, 65.22886891606503, 27.132753794017976
24114, 15.486435924175801, 7.004249429336493, 43.17887318607207, 47.68158223771455
24131, 17.254274536059352, 6.907337465882726, 54.06585761768571, 37.03202700265389
24140, 16.093647437231652, 6.993918777339115, 45.428805192178636, 45.21460943748334
24143, 16.029130749814424, 7.039023661090694, 45.21060499069174, 45.372009207376905
24145, 16.120586871303814, 6.995684190464634, 45.48138745550374, 45.146573213020964
24153, 14.969899615974159, 6.842227852164971, 38.887559236034654, 50.58063280838638
24154, 14.855541098569027, 6.807470088167575, 38.03794322583065, 51.82729549013908
24155, 14.810474554727683, 6.82372345869478, 37.83379133895575, 52.04207334407277
2416, 16.777211134621844, 6.812252825845759, 51.066349541583186, 39.70511314851915
24173, 14.98739946546328, 6.776148895510178, 38.57828439881555, 50.61682555300801
24175, 14.894495678306374, 6.809982823615651, 38.20762609455465, 51.37295729610143
24177, 15.543699869703191, 6.69115588744347, 41.666435062949894, 47.27402425354122
2419, 17.64561891467347, 6.676873315846502, 55.14307259609505, 36.191048791423796
24199, 15.08142289422408, 6.8666136463666065, 40.11932535281294, 50.20270011856045
24202, 14.723246318039706, 6.743485555201829, 37.46356092427192, 52.727458997308396
24204, 15.239853144714443, 6.757035944294128, 40.72113640380662, 49.30928304975953
24206, 10.613756283352856, 6.023757746950322, 16.33760460251046, 77.48038702928869
2422, 16.577749472375285, 6.575989823175269, 49.648424054678664, 40.02065201357132
24227, 17.740770895307364, 6.66433380268578, 57.61647288397431, 33.65110984632897
24240, 14.990142337668933, 7.240735262512405, 39.93741958123757, 51.84427028502358
24242, 15.557561749286718, 7.142478680067058, 43.03053235148587, 48.14836374926022
2425, 16.32661000890129, 6.183819260991778, 47.01396454392393, 40.931712389818756
24263, 13.512918615186093, 8.14730620208989, 37.60729115536157, 56.66034306637127
24264, 13.716576604080467, 8.019047932876095, 37.77656704716091, 56.438945955642964
2428, 18.22714693916379, 6.809589338197224, 61.81204008052501, 31.027148755160766
24288, 11.20157377774779, 6.535406703083955, 21.36417415996214, 71.32276384287742
24292, 11.229566191750767, 6.542528387287388, 21.5342949661466, 71.08036502796585
24301, 14.873374878385738, 7.081681115538241, 39.70895266585647, 50.387959240908664
24303, 14.383308815771883, 6.765482207432441, 36.35736196319018, 53.05061349693252
24313, 15.42720850701252, 6.717157321074987, 41.978312529907456, 47.64673917451358
24332, 14.626790110039575, 6.981188921066088, 36.76521836100308, 54.043128563264055
24334, 13.464732839515019, 7.0514191423189505, 31.134052427908408, 60.56979031407891
24336, 13.799321190289985, 7.099399094564655, 33.2158330556054, 58.22801035711539
2434, 15.156555611454785, 6.882873590113521, 41.091655681672364, 48.730212428403114
24352, 16.368951186046512, 6.981327436969742, 48.62904956018022, 42.25016090967604
24363, 16.026714886178937, 6.846989012133715, 47.16896624656307, 42.72490886696443
24364, 16.235321189720022, 7.058454677979587, 48.23180892427328, 42.25390359809912
24365, 12.446712663386235, 6.090815937219335, 22.458834000890075, 67.8293279928794
24369, 11.560137766766303, 6.807561023282814, 23.863052515218982, 67.9786389325694
2437, 18.014064483020526, 6.214247994878071, 58.975800537765835, 30.369102908824246
24386, 12.328878312896768, 7.196409983567346, 27.13670246563454, 66.73253056859919
24395, 14.110960172714547, 5.913634578008938, 30.064457222361114, 56.23213295796693
2440, 16.705242478673167, 6.7115132195862515, 51.17740979886125, 38.50355984455178
24413, 14.593373707342812, 6.360398815286007, 35.26590969104832, 53.77554792711909
2443, 15.18310562623461, 6.626001693671448, 38.566375572030935, 49.67126955896165
24452, 16.320084287133, 6.495585312324018, 46.66792359791736, 41.59620600136329
2446, 13.262148695605504, 6.6891690064050175, 30.420300994775477, 60.14325658077956
24466, 16.0043311366332, 6.322508669327646, 43.9541547277937, 44.27026527405491
24468, 17.010114223111646, 6.2440269296845425, 52.352045872858554, 36.29035112558403
2447, 11.124953546874753, 7.1568435752298845, 24.3185993984716, 70.00901122306873
24471, 16.818656922086863, 6.040949603144963, 47.91669511778764, 39.897575964493
24472, 17.990513718614515, 6.389582989700188, 58.13200014561516, 31.440740695797786
24476, 17.968040959555104, 6.417515567652702, 58.031255034638306, 31.625584018044144
2448, 13.605185802320669, 6.67741498024179, 31.689455237765568, 57.58621435679979
2450, 14.64433280556859, 6.499781954519062, 36.470070962596374, 52.32929098754576
24501, 19.068372494219286, 6.742006838958754, 65.24144813439042, 27.848311803514996
24503, 19.06756089059931, 6.747524521444673, 65.24070675128812, 27.870900687733574
24504, 18.277728230481404, 6.7135857426718655, 60.91852791282088, 31.05169214871181
